,point,date,opt1,opt2,diff_opt1,diff_opt2
0,10.79999999999998,2018-8-3 18:1:40,98.0,53.0,0.0,0.0
1,10.79999999999998,2018-8-3 18:1:40,80.0,75.0,-18.0,22.0
2,10.79999999999998,2018-8-3 18:1:40,77.0,63.0,-3.0,-12.0
3,10.79999999999998,2018-8-3 18:1:40,85.0,78.0,8.0,15.0
4,10.79999999999998,2018-8-3 18:1:40,79.0,77.0,-6.0,-1.0
5,10.79999999999998,2018-8-3 18:1:40,71.0,65.0,-8.0,-12.0
6,10.79999999999998,2018-8-3 18:1:40,88.0,85.0,17.0,20.0
7,10.79999999999998,2018-8-3 18:1:40,69.0,89.0,-19.0,4.0
8,10.79999999999998,2018-8-3 18:1:40,70.0,52.0,1.0,-37.0
9,10.79999999999998,2018-8-3 18:1:40,70.0,78.0,0.0,26.0
10,10.79999999999998,2018-8-3 18:1:40,93.0,77.0,23.0,-1.0
11,10.79999999999998,2018-8-3 18:1:40,88.0,64.0,-5.0,-13.0
12,10.79999999999998,2018-8-3 18:1:40,95.0,81.0,7.0,17.0
13,10.79999999999998,2018-8-3 18:1:40,93.0,88.0,-2.0,7.0
14,10.79999999999998,2018-8-3 18:1:40,95.0,59.0,2.0,-29.0
15,10.79999999999998,2018-8-3 18:1:40,82.0,77.0,-13.0,18.0
16,10.79999999999998,2018-8-3 18:1:40,91.0,58.0,9.0,-19.0
17,10.79999999999998,2018-8-3 18:1:40,90.0,66.0,-1.0,8.0
18,10.79999999999998,2018-8-3 18:1:40,90.0,58.0,0.0,-8.0
19,10.79999999999998,2018-8-3 18:1:40,95.0,69.0,5.0,11.0
