,point,date,opt1,opt2,diff_opt1,diff_opt2
0,9.699999999999983,2018-8-3 12:31:50,98.0,55.0,0.0,0.0
1,9.699999999999983,2018-8-3 12:31:50,92.0,81.0,-6.0,26.0
2,9.699999999999983,2018-8-3 12:31:50,72.0,80.0,-20.0,-1.0
3,9.699999999999983,2018-8-3 12:31:50,72.0,72.0,0.0,-8.0
4,9.699999999999983,2018-8-3 12:31:50,95.0,89.0,23.0,17.0
5,9.699999999999983,2018-8-3 12:31:50,76.0,82.0,-19.0,-7.0
6,9.699999999999983,2018-8-3 12:31:50,89.0,59.0,13.0,-23.0
7,9.699999999999983,2018-8-3 12:31:50,94.0,80.0,5.0,21.0
8,9.699999999999983,2018-8-3 12:31:50,79.0,73.0,-15.0,-7.0
9,9.699999999999983,2018-8-3 12:31:50,93.0,61.0,14.0,-12.0
10,9.699999999999983,2018-8-3 12:31:50,81.0,49.0,-12.0,-12.0
11,9.699999999999983,2018-8-3 12:31:50,96.0,55.0,15.0,6.0
12,9.699999999999983,2018-8-3 12:31:50,70.0,89.0,-26.0,34.0
13,9.699999999999983,2018-8-3 12:31:50,71.0,50.0,1.0,-39.0
14,9.699999999999983,2018-8-3 12:31:50,93.0,49.0,22.0,-1.0
15,9.699999999999983,2018-8-3 12:31:50,77.0,88.0,-16.0,39.0
16,9.699999999999983,2018-8-3 12:31:50,75.0,88.0,-2.0,0.0
17,9.699999999999983,2018-8-3 12:31:50,74.0,53.0,-1.0,-35.0
18,9.699999999999983,2018-8-3 12:31:50,89.0,72.0,15.0,19.0
19,9.699999999999983,2018-8-3 12:31:50,71.0,73.0,-18.0,1.0
