,point,date,opt1,opt2,diff_opt1,diff_opt2
0,1.4000000000000004,2018-8-1 17:1:0,83.0,65.0,0.0,0.0
1,1.4000000000000004,2018-8-1 17:1:0,87.0,58.0,4.0,-7.0
2,1.4000000000000004,2018-8-1 17:1:0,80.0,68.0,-7.0,10.0
3,1.4000000000000004,2018-8-1 17:1:0,95.0,68.0,15.0,0.0
4,1.4000000000000004,2018-8-1 17:1:0,90.0,88.0,-5.0,20.0
5,1.4000000000000004,2018-8-1 17:1:0,74.0,81.0,-16.0,-7.0
6,1.4000000000000004,2018-8-1 17:1:0,80.0,84.0,6.0,3.0
7,1.4000000000000004,2018-8-1 17:1:0,94.0,77.0,14.0,-7.0
8,1.4000000000000004,2018-8-1 17:1:0,75.0,62.0,-19.0,-15.0
9,1.4000000000000004,2018-8-1 17:1:0,97.0,52.0,22.0,-10.0
10,1.4000000000000004,2018-8-1 17:1:0,74.0,56.0,-23.0,4.0
11,1.4000000000000004,2018-8-1 17:1:0,88.0,82.0,14.0,26.0
12,1.4000000000000004,2018-8-1 17:1:0,73.0,77.0,-15.0,-5.0
13,1.4000000000000004,2018-8-1 17:1:0,90.0,57.0,17.0,-20.0
14,1.4000000000000004,2018-8-1 17:1:0,94.0,87.0,4.0,30.0
15,1.4000000000000004,2018-8-1 17:1:0,97.0,67.0,3.0,-20.0
16,1.4000000000000004,2018-8-1 17:1:0,87.0,53.0,-10.0,-14.0
17,1.4000000000000004,2018-8-1 17:1:0,76.0,60.0,-11.0,7.0
18,1.4000000000000004,2018-8-1 17:1:0,79.0,79.0,3.0,19.0
19,1.4000000000000004,2018-8-1 17:1:0,92.0,87.0,13.0,8.0
