,point,date,opt1,opt2,diff_opt1,diff_opt2
0,9.499999999999984,2018-8-3 11:31:30,93.0,79.0,0.0,0.0
1,9.499999999999984,2018-8-3 11:31:30,76.0,63.0,-17.0,-16.0
2,9.499999999999984,2018-8-3 11:31:30,95.0,69.0,19.0,6.0
3,9.499999999999984,2018-8-3 11:31:30,80.0,50.0,-15.0,-19.0
4,9.499999999999984,2018-8-3 11:31:30,70.0,75.0,-10.0,25.0
5,9.499999999999984,2018-8-3 11:31:30,97.0,71.0,27.0,-4.0
6,9.499999999999984,2018-8-3 11:31:30,94.0,50.0,-3.0,-21.0
7,9.499999999999984,2018-8-3 11:31:30,83.0,80.0,-11.0,30.0
8,9.499999999999984,2018-8-3 11:31:30,85.0,74.0,2.0,-6.0
9,9.499999999999984,2018-8-3 11:31:30,80.0,73.0,-5.0,-1.0
10,9.499999999999984,2018-8-3 11:31:30,86.0,51.0,6.0,-22.0
11,9.499999999999984,2018-8-3 11:31:30,97.0,54.0,11.0,3.0
12,9.499999999999984,2018-8-3 11:31:30,97.0,57.0,0.0,3.0
13,9.499999999999984,2018-8-3 11:31:30,81.0,75.0,-16.0,18.0
14,9.499999999999984,2018-8-3 11:31:30,74.0,55.0,-7.0,-20.0
15,9.499999999999984,2018-8-3 11:31:30,70.0,81.0,-4.0,26.0
16,9.499999999999984,2018-8-3 11:31:30,74.0,85.0,4.0,4.0
17,9.499999999999984,2018-8-3 11:31:30,94.0,58.0,20.0,-27.0
18,9.499999999999984,2018-8-3 11:31:30,80.0,54.0,-14.0,-4.0
19,9.499999999999984,2018-8-3 11:31:30,90.0,58.0,10.0,4.0
