,point,date,opt1,opt2,diff_opt1,diff_opt2
0,9.199999999999985,2018-8-3 10:1:0,71.0,58.0,0.0,0.0
1,9.199999999999985,2018-8-3 10:1:0,87.0,88.0,16.0,30.0
2,9.199999999999985,2018-8-3 10:1:0,79.0,75.0,-8.0,-13.0
3,9.199999999999985,2018-8-3 10:1:0,87.0,77.0,8.0,2.0
4,9.199999999999985,2018-8-3 10:1:0,70.0,58.0,-17.0,-19.0
5,9.199999999999985,2018-8-3 10:1:0,74.0,67.0,4.0,9.0
6,9.199999999999985,2018-8-3 10:1:0,83.0,77.0,9.0,10.0
7,9.199999999999985,2018-8-3 10:1:0,99.0,77.0,16.0,0.0
8,9.199999999999985,2018-8-3 10:1:0,70.0,63.0,-29.0,-14.0
9,9.199999999999985,2018-8-3 10:1:0,84.0,78.0,14.0,15.0
10,9.199999999999985,2018-8-3 10:1:0,76.0,68.0,-8.0,-10.0
11,9.199999999999985,2018-8-3 10:1:0,78.0,81.0,2.0,13.0
12,9.199999999999985,2018-8-3 10:1:0,93.0,85.0,15.0,4.0
13,9.199999999999985,2018-8-3 10:1:0,73.0,87.0,-20.0,2.0
14,9.199999999999985,2018-8-3 10:1:0,88.0,88.0,15.0,1.0
15,9.199999999999985,2018-8-3 10:1:0,73.0,61.0,-15.0,-27.0
16,9.199999999999985,2018-8-3 10:1:0,94.0,68.0,21.0,7.0
17,9.199999999999985,2018-8-3 10:1:0,97.0,55.0,3.0,-13.0
18,9.199999999999985,2018-8-3 10:1:0,74.0,65.0,-23.0,10.0
19,9.199999999999985,2018-8-3 10:1:0,76.0,56.0,2.0,-9.0
