,point,date,opt1,opt2,diff_opt1,diff_opt2
0,10.49999999999998,2018-8-3 16:31:10,82.0,86.0,0.0,0.0
1,10.49999999999998,2018-8-3 16:31:10,71.0,88.0,-11.0,2.0
2,10.49999999999998,2018-8-3 16:31:10,75.0,51.0,4.0,-37.0
3,10.49999999999998,2018-8-3 16:31:10,93.0,55.0,18.0,4.0
4,10.49999999999998,2018-8-3 16:31:10,91.0,49.0,-2.0,-6.0
5,10.49999999999998,2018-8-3 16:31:10,72.0,68.0,-19.0,19.0
6,10.49999999999998,2018-8-3 16:31:10,76.0,83.0,4.0,15.0
7,10.49999999999998,2018-8-3 16:31:10,78.0,88.0,2.0,5.0
8,10.49999999999998,2018-8-3 16:31:10,97.0,57.0,19.0,-31.0
9,10.49999999999998,2018-8-3 16:31:10,70.0,85.0,-27.0,28.0
10,10.49999999999998,2018-8-3 16:31:10,71.0,84.0,1.0,-1.0
11,10.49999999999998,2018-8-3 16:31:10,97.0,75.0,26.0,-9.0
12,10.49999999999998,2018-8-3 16:31:10,85.0,50.0,-12.0,-25.0
13,10.49999999999998,2018-8-3 16:31:10,94.0,60.0,9.0,10.0
14,10.49999999999998,2018-8-3 16:31:10,95.0,60.0,1.0,0.0
15,10.49999999999998,2018-8-3 16:31:10,72.0,82.0,-23.0,22.0
16,10.49999999999998,2018-8-3 16:31:10,72.0,71.0,0.0,-11.0
17,10.49999999999998,2018-8-3 16:31:10,89.0,85.0,17.0,14.0
18,10.49999999999998,2018-8-3 16:31:10,79.0,83.0,-10.0,-2.0
19,10.49999999999998,2018-8-3 16:31:10,70.0,72.0,-9.0,-11.0
