,point,date,opt1,opt2,diff_opt1,diff_opt2
0,8.599999999999987,2018-8-3 7:1:0,83.0,49.0,0.0,0.0
1,8.599999999999987,2018-8-3 7:1:0,98.0,72.0,15.0,23.0
2,8.599999999999987,2018-8-3 7:1:0,85.0,85.0,-13.0,13.0
3,8.599999999999987,2018-8-3 7:1:0,86.0,67.0,1.0,-18.0
4,8.599999999999987,2018-8-3 7:1:0,93.0,66.0,7.0,-1.0
5,8.599999999999987,2018-8-3 7:1:0,78.0,88.0,-15.0,22.0
6,8.599999999999987,2018-8-3 7:1:0,85.0,82.0,7.0,-6.0
7,8.599999999999987,2018-8-3 7:1:0,90.0,51.0,5.0,-31.0
8,8.599999999999987,2018-8-3 7:1:0,94.0,83.0,4.0,32.0
9,8.599999999999987,2018-8-3 7:1:0,87.0,59.0,-7.0,-24.0
10,8.599999999999987,2018-8-3 7:1:0,69.0,62.0,-18.0,3.0
11,8.599999999999987,2018-8-3 7:1:0,87.0,52.0,18.0,-10.0
12,8.599999999999987,2018-8-3 7:1:0,83.0,65.0,-4.0,13.0
13,8.599999999999987,2018-8-3 7:1:0,80.0,71.0,-3.0,6.0
14,8.599999999999987,2018-8-3 7:1:0,85.0,61.0,5.0,-10.0
15,8.599999999999987,2018-8-3 7:1:0,71.0,86.0,-14.0,25.0
16,8.599999999999987,2018-8-3 7:1:0,70.0,54.0,-1.0,-32.0
17,8.599999999999987,2018-8-3 7:1:0,69.0,86.0,-1.0,32.0
18,8.599999999999987,2018-8-3 7:1:0,78.0,76.0,9.0,-10.0
19,8.599999999999987,2018-8-3 7:1:0,97.0,53.0,19.0,-23.0
