,point,date,opt1,opt2,diff_opt1,diff_opt2
0,2.8000000000000016,2018-8-2 1:1:20,81.0,69.0,0.0,0.0
1,2.8000000000000016,2018-8-2 1:1:20,85.0,70.0,4.0,1.0
2,2.8000000000000016,2018-8-2 1:1:20,89.0,63.0,4.0,-7.0
3,2.8000000000000016,2018-8-2 1:1:20,74.0,69.0,-15.0,6.0
4,2.8000000000000016,2018-8-2 1:1:20,89.0,81.0,15.0,12.0
5,2.8000000000000016,2018-8-2 1:1:20,89.0,80.0,0.0,-1.0
6,2.8000000000000016,2018-8-2 1:1:20,93.0,82.0,4.0,2.0
7,2.8000000000000016,2018-8-2 1:1:20,76.0,65.0,-17.0,-17.0
8,2.8000000000000016,2018-8-2 1:1:20,84.0,62.0,8.0,-3.0
9,2.8000000000000016,2018-8-2 1:1:20,72.0,87.0,-12.0,25.0
10,2.8000000000000016,2018-8-2 1:1:20,85.0,89.0,13.0,2.0
11,2.8000000000000016,2018-8-2 1:1:20,70.0,66.0,-15.0,-23.0
12,2.8000000000000016,2018-8-2 1:1:20,72.0,88.0,2.0,22.0
13,2.8000000000000016,2018-8-2 1:1:20,91.0,88.0,19.0,0.0
14,2.8000000000000016,2018-8-2 1:1:20,93.0,64.0,2.0,-24.0
15,2.8000000000000016,2018-8-2 1:1:20,99.0,83.0,6.0,19.0
16,2.8000000000000016,2018-8-2 1:1:20,88.0,58.0,-11.0,-25.0
17,2.8000000000000016,2018-8-2 1:1:20,85.0,73.0,-3.0,15.0
18,2.8000000000000016,2018-8-2 1:1:20,82.0,88.0,-3.0,15.0
19,2.8000000000000016,2018-8-2 1:1:20,91.0,85.0,9.0,-3.0
