,point,date,opt1,opt2,diff_opt1,diff_opt2
0,7.199999999999991,2018-8-2 23:1:40,75.0,71.0,0.0,0.0
1,7.199999999999991,2018-8-2 23:1:40,79.0,54.0,4.0,-17.0
2,7.199999999999991,2018-8-2 23:1:40,89.0,89.0,10.0,35.0
3,7.199999999999991,2018-8-2 23:1:40,89.0,75.0,0.0,-14.0
4,7.199999999999991,2018-8-2 23:1:40,77.0,88.0,-12.0,13.0
5,7.199999999999991,2018-8-2 23:1:40,87.0,61.0,10.0,-27.0
6,7.199999999999991,2018-8-2 23:1:40,72.0,53.0,-15.0,-8.0
7,7.199999999999991,2018-8-2 23:1:40,76.0,83.0,4.0,30.0
8,7.199999999999991,2018-8-2 23:1:40,77.0,66.0,1.0,-17.0
9,7.199999999999991,2018-8-2 23:1:40,93.0,61.0,16.0,-5.0
10,7.199999999999991,2018-8-2 23:1:40,80.0,69.0,-13.0,8.0
11,7.199999999999991,2018-8-2 23:1:40,98.0,65.0,18.0,-4.0
12,7.199999999999991,2018-8-2 23:1:40,71.0,75.0,-27.0,10.0
13,7.199999999999991,2018-8-2 23:1:40,83.0,87.0,12.0,12.0
14,7.199999999999991,2018-8-2 23:1:40,99.0,69.0,16.0,-18.0
15,7.199999999999991,2018-8-2 23:1:40,85.0,76.0,-14.0,7.0
16,7.199999999999991,2018-8-2 23:1:40,79.0,51.0,-6.0,-25.0
17,7.199999999999991,2018-8-2 23:1:40,77.0,78.0,-2.0,27.0
18,7.199999999999991,2018-8-2 23:1:40,74.0,75.0,-3.0,-3.0
19,7.199999999999991,2018-8-2 23:1:40,86.0,66.0,12.0,-9.0
