,point,date,opt1,opt2,diff_opt1,diff_opt2
0,7.099999999999992,2018-8-2 22:31:30,71.0,80.0,0.0,0.0
1,7.099999999999992,2018-8-2 22:31:30,99.0,64.0,28.0,-16.0
2,7.099999999999992,2018-8-2 22:31:30,74.0,86.0,-25.0,22.0
3,7.099999999999992,2018-8-2 22:31:30,94.0,55.0,20.0,-31.0
4,7.099999999999992,2018-8-2 22:31:30,96.0,85.0,2.0,30.0
5,7.099999999999992,2018-8-2 22:31:30,84.0,53.0,-12.0,-32.0
6,7.099999999999992,2018-8-2 22:31:30,87.0,87.0,3.0,34.0
7,7.099999999999992,2018-8-2 22:31:30,82.0,59.0,-5.0,-28.0
8,7.099999999999992,2018-8-2 22:31:30,78.0,69.0,-4.0,10.0
9,7.099999999999992,2018-8-2 22:31:30,91.0,68.0,13.0,-1.0
10,7.099999999999992,2018-8-2 22:31:30,80.0,81.0,-11.0,13.0
11,7.099999999999992,2018-8-2 22:31:30,71.0,54.0,-9.0,-27.0
12,7.099999999999992,2018-8-2 22:31:30,87.0,75.0,16.0,21.0
13,7.099999999999992,2018-8-2 22:31:30,85.0,74.0,-2.0,-1.0
14,7.099999999999992,2018-8-2 22:31:30,94.0,83.0,9.0,9.0
15,7.099999999999992,2018-8-2 22:31:30,92.0,62.0,-2.0,-21.0
16,7.099999999999992,2018-8-2 22:31:30,72.0,64.0,-20.0,2.0
17,7.099999999999992,2018-8-2 22:31:30,87.0,56.0,15.0,-8.0
18,7.099999999999992,2018-8-2 22:31:30,81.0,54.0,-6.0,-2.0
19,7.099999999999992,2018-8-2 22:31:30,77.0,65.0,-4.0,11.0
