,point,date,opt1,opt2,diff_opt1,diff_opt2
0,5.299999999999998,2018-8-2 13:31:30,74.0,86.0,0.0,0.0
1,5.299999999999998,2018-8-2 13:31:30,89.0,88.0,15.0,2.0
2,5.299999999999998,2018-8-2 13:31:30,89.0,66.0,0.0,-22.0
3,5.299999999999998,2018-8-2 13:31:30,78.0,71.0,-11.0,5.0
4,5.299999999999998,2018-8-2 13:31:30,94.0,64.0,16.0,-7.0
5,5.299999999999998,2018-8-2 13:31:30,89.0,65.0,-5.0,1.0
6,5.299999999999998,2018-8-2 13:31:30,85.0,52.0,-4.0,-13.0
7,5.299999999999998,2018-8-2 13:31:30,86.0,85.0,1.0,33.0
8,5.299999999999998,2018-8-2 13:31:30,74.0,49.0,-12.0,-36.0
9,5.299999999999998,2018-8-2 13:31:30,81.0,83.0,7.0,34.0
10,5.299999999999998,2018-8-2 13:31:30,82.0,53.0,1.0,-30.0
11,5.299999999999998,2018-8-2 13:31:30,69.0,84.0,-13.0,31.0
12,5.299999999999998,2018-8-2 13:31:30,97.0,67.0,28.0,-17.0
13,5.299999999999998,2018-8-2 13:31:30,79.0,87.0,-18.0,20.0
14,5.299999999999998,2018-8-2 13:31:30,96.0,51.0,17.0,-36.0
15,5.299999999999998,2018-8-2 13:31:30,87.0,51.0,-9.0,0.0
16,5.299999999999998,2018-8-2 13:31:30,92.0,56.0,5.0,5.0
17,5.299999999999998,2018-8-2 13:31:30,86.0,71.0,-6.0,15.0
18,5.299999999999998,2018-8-2 13:31:30,92.0,88.0,6.0,17.0
19,5.299999999999998,2018-8-2 13:31:30,89.0,60.0,-3.0,-28.0
