,point,date,opt1,opt2,diff_opt1,diff_opt2
0,6.899999999999992,2018-8-2 21:31:10,86.0,50.0,0.0,0.0
1,6.899999999999992,2018-8-2 21:31:10,93.0,85.0,7.0,35.0
2,6.899999999999992,2018-8-2 21:31:10,87.0,54.0,-6.0,-31.0
3,6.899999999999992,2018-8-2 21:31:10,88.0,51.0,1.0,-3.0
4,6.899999999999992,2018-8-2 21:31:10,82.0,65.0,-6.0,14.0
5,6.899999999999992,2018-8-2 21:31:10,95.0,87.0,13.0,22.0
6,6.899999999999992,2018-8-2 21:31:10,98.0,70.0,3.0,-17.0
7,6.899999999999992,2018-8-2 21:31:10,85.0,72.0,-13.0,2.0
8,6.899999999999992,2018-8-2 21:31:10,80.0,63.0,-5.0,-9.0
9,6.899999999999992,2018-8-2 21:31:10,73.0,68.0,-7.0,5.0
10,6.899999999999992,2018-8-2 21:31:10,91.0,55.0,18.0,-13.0
11,6.899999999999992,2018-8-2 21:31:10,89.0,69.0,-2.0,14.0
12,6.899999999999992,2018-8-2 21:31:10,86.0,56.0,-3.0,-13.0
13,6.899999999999992,2018-8-2 21:31:10,86.0,55.0,0.0,-1.0
14,6.899999999999992,2018-8-2 21:31:10,82.0,56.0,-4.0,1.0
15,6.899999999999992,2018-8-2 21:31:10,93.0,77.0,11.0,21.0
16,6.899999999999992,2018-8-2 21:31:10,87.0,51.0,-6.0,-26.0
17,6.899999999999992,2018-8-2 21:31:10,99.0,72.0,12.0,21.0
18,6.899999999999992,2018-8-2 21:31:10,90.0,69.0,-9.0,-3.0
19,6.899999999999992,2018-8-2 21:31:10,95.0,57.0,5.0,-12.0
