,point,date,opt1,opt2,diff_opt1,diff_opt2
0,5.199999999999998,2018-8-2 13:1:20,92.0,64.0,0.0,0.0
1,5.199999999999998,2018-8-2 13:1:20,79.0,60.0,-13.0,-4.0
2,5.199999999999998,2018-8-2 13:1:20,79.0,50.0,0.0,-10.0
3,5.199999999999998,2018-8-2 13:1:20,73.0,83.0,-6.0,33.0
4,5.199999999999998,2018-8-2 13:1:20,70.0,80.0,-3.0,-3.0
5,5.199999999999998,2018-8-2 13:1:20,95.0,56.0,25.0,-24.0
6,5.199999999999998,2018-8-2 13:1:20,70.0,59.0,-25.0,3.0
7,5.199999999999998,2018-8-2 13:1:20,79.0,69.0,9.0,10.0
8,5.199999999999998,2018-8-2 13:1:20,76.0,64.0,-3.0,-5.0
9,5.199999999999998,2018-8-2 13:1:20,79.0,57.0,3.0,-7.0
10,5.199999999999998,2018-8-2 13:1:20,80.0,62.0,1.0,5.0
11,5.199999999999998,2018-8-2 13:1:20,94.0,55.0,14.0,-7.0
12,5.199999999999998,2018-8-2 13:1:20,93.0,75.0,-1.0,20.0
13,5.199999999999998,2018-8-2 13:1:20,84.0,64.0,-9.0,-11.0
14,5.199999999999998,2018-8-2 13:1:20,99.0,51.0,15.0,-13.0
15,5.199999999999998,2018-8-2 13:1:20,80.0,55.0,-19.0,4.0
16,5.199999999999998,2018-8-2 13:1:20,77.0,65.0,-3.0,10.0
17,5.199999999999998,2018-8-2 13:1:20,75.0,77.0,-2.0,12.0
18,5.199999999999998,2018-8-2 13:1:20,90.0,65.0,15.0,-12.0
19,5.199999999999998,2018-8-2 13:1:20,69.0,58.0,-21.0,-7.0
