,point,date,opt1,opt2,diff_opt1,diff_opt2
0,6.399999999999994,2018-8-2 19:1:20,82.0,75.0,0.0,0.0
1,6.399999999999994,2018-8-2 19:1:20,84.0,81.0,2.0,6.0
2,6.399999999999994,2018-8-2 19:1:20,71.0,85.0,-13.0,4.0
3,6.399999999999994,2018-8-2 19:1:20,88.0,59.0,17.0,-26.0
4,6.399999999999994,2018-8-2 19:1:20,97.0,80.0,9.0,21.0
5,6.399999999999994,2018-8-2 19:1:20,86.0,85.0,-11.0,5.0
6,6.399999999999994,2018-8-2 19:1:20,99.0,86.0,13.0,1.0
7,6.399999999999994,2018-8-2 19:1:20,89.0,85.0,-10.0,-1.0
8,6.399999999999994,2018-8-2 19:1:20,98.0,84.0,9.0,-1.0
9,6.399999999999994,2018-8-2 19:1:20,74.0,52.0,-24.0,-32.0
10,6.399999999999994,2018-8-2 19:1:20,85.0,62.0,11.0,10.0
11,6.399999999999994,2018-8-2 19:1:20,98.0,65.0,13.0,3.0
12,6.399999999999994,2018-8-2 19:1:20,82.0,64.0,-16.0,-1.0
13,6.399999999999994,2018-8-2 19:1:20,73.0,85.0,-9.0,21.0
14,6.399999999999994,2018-8-2 19:1:20,94.0,89.0,21.0,4.0
15,6.399999999999994,2018-8-2 19:1:20,90.0,84.0,-4.0,-5.0
16,6.399999999999994,2018-8-2 19:1:20,81.0,54.0,-9.0,-30.0
17,6.399999999999994,2018-8-2 19:1:20,72.0,71.0,-9.0,17.0
18,6.399999999999994,2018-8-2 19:1:20,96.0,59.0,24.0,-12.0
19,6.399999999999994,2018-8-2 19:1:20,97.0,55.0,1.0,-4.0
