,point,date,opt1,opt2,diff_opt1,diff_opt2
0,5.599999999999997,2018-8-2 15:1:0,93.0,78.0,0.0,0.0
1,5.599999999999997,2018-8-2 15:1:0,99.0,59.0,6.0,-19.0
2,5.599999999999997,2018-8-2 15:1:0,75.0,51.0,-24.0,-8.0
3,5.599999999999997,2018-8-2 15:1:0,96.0,49.0,21.0,-2.0
4,5.599999999999997,2018-8-2 15:1:0,98.0,61.0,2.0,12.0
5,5.599999999999997,2018-8-2 15:1:0,96.0,79.0,-2.0,18.0
6,5.599999999999997,2018-8-2 15:1:0,73.0,58.0,-23.0,-21.0
7,5.599999999999997,2018-8-2 15:1:0,84.0,55.0,11.0,-3.0
8,5.599999999999997,2018-8-2 15:1:0,69.0,85.0,-15.0,30.0
9,5.599999999999997,2018-8-2 15:1:0,84.0,56.0,15.0,-29.0
10,5.599999999999997,2018-8-2 15:1:0,84.0,54.0,0.0,-2.0
11,5.599999999999997,2018-8-2 15:1:0,75.0,55.0,-9.0,1.0
12,5.599999999999997,2018-8-2 15:1:0,99.0,68.0,24.0,13.0
13,5.599999999999997,2018-8-2 15:1:0,97.0,64.0,-2.0,-4.0
14,5.599999999999997,2018-8-2 15:1:0,88.0,65.0,-9.0,1.0
15,5.599999999999997,2018-8-2 15:1:0,81.0,84.0,-7.0,19.0
16,5.599999999999997,2018-8-2 15:1:0,91.0,87.0,10.0,3.0
17,5.599999999999997,2018-8-2 15:1:0,88.0,66.0,-3.0,-21.0
18,5.599999999999997,2018-8-2 15:1:0,95.0,61.0,7.0,-5.0
19,5.599999999999997,2018-8-2 15:1:0,94.0,50.0,-1.0,-11.0
