,point,date,opt1,opt2,diff_opt1,diff_opt2
0,4.300000000000002,2018-8-2 8:31:50,79.0,76.0,0.0,0.0
1,4.300000000000002,2018-8-2 8:31:50,72.0,79.0,-7.0,3.0
2,4.300000000000002,2018-8-2 8:31:50,99.0,74.0,27.0,-5.0
3,4.300000000000002,2018-8-2 8:31:50,69.0,89.0,-30.0,15.0
4,4.300000000000002,2018-8-2 8:31:50,81.0,52.0,12.0,-37.0
5,4.300000000000002,2018-8-2 8:31:50,92.0,51.0,11.0,-1.0
6,4.300000000000002,2018-8-2 8:31:50,79.0,69.0,-13.0,18.0
7,4.300000000000002,2018-8-2 8:31:50,87.0,55.0,8.0,-14.0
8,4.300000000000002,2018-8-2 8:31:50,82.0,55.0,-5.0,0.0
9,4.300000000000002,2018-8-2 8:31:50,74.0,73.0,-8.0,18.0
10,4.300000000000002,2018-8-2 8:31:50,91.0,57.0,17.0,-16.0
11,4.300000000000002,2018-8-2 8:31:50,70.0,70.0,-21.0,13.0
12,4.300000000000002,2018-8-2 8:31:50,88.0,89.0,18.0,19.0
13,4.300000000000002,2018-8-2 8:31:50,72.0,73.0,-16.0,-16.0
14,4.300000000000002,2018-8-2 8:31:50,82.0,85.0,10.0,12.0
15,4.300000000000002,2018-8-2 8:31:50,79.0,52.0,-3.0,-33.0
16,4.300000000000002,2018-8-2 8:31:50,91.0,57.0,12.0,5.0
17,4.300000000000002,2018-8-2 8:31:50,73.0,58.0,-18.0,1.0
18,4.300000000000002,2018-8-2 8:31:50,94.0,61.0,21.0,3.0
19,4.300000000000002,2018-8-2 8:31:50,99.0,59.0,5.0,-2.0
