,point,date,opt1,opt2,diff_opt1,diff_opt2
0,10.899999999999979,2018-8-3 18:31:50,92.0,64.0,0.0,0.0
1,10.899999999999979,2018-8-3 18:31:50,69.0,64.0,-23.0,0.0
2,10.899999999999979,2018-8-3 18:31:50,96.0,75.0,27.0,11.0
3,10.899999999999979,2018-8-3 18:31:50,95.0,79.0,-1.0,4.0
4,10.899999999999979,2018-8-3 18:31:50,69.0,89.0,-26.0,10.0
5,10.899999999999979,2018-8-3 18:31:50,75.0,58.0,6.0,-31.0
6,10.899999999999979,2018-8-3 18:31:50,89.0,54.0,14.0,-4.0
7,10.899999999999979,2018-8-3 18:31:50,70.0,54.0,-19.0,0.0
8,10.899999999999979,2018-8-3 18:31:50,76.0,49.0,6.0,-5.0
9,10.899999999999979,2018-8-3 18:31:50,88.0,67.0,12.0,18.0
10,10.899999999999979,2018-8-3 18:31:50,82.0,74.0,-6.0,7.0
11,10.899999999999979,2018-8-3 18:31:50,93.0,74.0,11.0,0.0
12,10.899999999999979,2018-8-3 18:31:50,80.0,64.0,-13.0,-10.0
13,10.899999999999979,2018-8-3 18:31:50,83.0,63.0,3.0,-1.0
14,10.899999999999979,2018-8-3 18:31:50,77.0,64.0,-6.0,1.0
15,10.899999999999979,2018-8-3 18:31:50,86.0,70.0,9.0,6.0
16,10.899999999999979,2018-8-3 18:31:50,75.0,67.0,-11.0,-3.0
17,10.899999999999979,2018-8-3 18:31:50,76.0,87.0,1.0,20.0
18,10.899999999999979,2018-8-3 18:31:50,97.0,82.0,21.0,-5.0
19,10.899999999999979,2018-8-3 18:31:50,94.0,62.0,-3.0,-20.0
