,point,date,opt1,opt2,diff_opt1,diff_opt2
0,9.399999999999984,2018-8-3 11:1:20,96.0,53.0,0.0,0.0
1,9.399999999999984,2018-8-3 11:1:20,76.0,68.0,-20.0,15.0
2,9.399999999999984,2018-8-3 11:1:20,80.0,53.0,4.0,-15.0
3,9.399999999999984,2018-8-3 11:1:20,99.0,80.0,19.0,27.0
4,9.399999999999984,2018-8-3 11:1:20,90.0,67.0,-9.0,-13.0
5,9.399999999999984,2018-8-3 11:1:20,98.0,82.0,8.0,15.0
6,9.399999999999984,2018-8-3 11:1:20,74.0,57.0,-24.0,-25.0
7,9.399999999999984,2018-8-3 11:1:20,72.0,87.0,-2.0,30.0
8,9.399999999999984,2018-8-3 11:1:20,84.0,51.0,12.0,-36.0
9,9.399999999999984,2018-8-3 11:1:20,75.0,51.0,-9.0,0.0
10,9.399999999999984,2018-8-3 11:1:20,80.0,78.0,5.0,27.0
11,9.399999999999984,2018-8-3 11:1:20,71.0,71.0,-9.0,-7.0
12,9.399999999999984,2018-8-3 11:1:20,95.0,87.0,24.0,16.0
13,9.399999999999984,2018-8-3 11:1:20,80.0,74.0,-15.0,-13.0
14,9.399999999999984,2018-8-3 11:1:20,70.0,87.0,-10.0,13.0
15,9.399999999999984,2018-8-3 11:1:20,98.0,65.0,28.0,-22.0
16,9.399999999999984,2018-8-3 11:1:20,72.0,55.0,-26.0,-10.0
17,9.399999999999984,2018-8-3 11:1:20,85.0,52.0,13.0,-3.0
18,9.399999999999984,2018-8-3 11:1:20,83.0,78.0,-2.0,26.0
19,9.399999999999984,2018-8-3 11:1:20,78.0,50.0,-5.0,-28.0
