,point,date,opt1,opt2,diff_opt1,diff_opt2
0,10.099999999999982,2018-8-3 14:31:30,75.0,56.0,0.0,0.0
1,10.099999999999982,2018-8-3 14:31:30,82.0,50.0,7.0,-6.0
2,10.099999999999982,2018-8-3 14:31:30,88.0,76.0,6.0,26.0
3,10.099999999999982,2018-8-3 14:31:30,73.0,57.0,-15.0,-19.0
4,10.099999999999982,2018-8-3 14:31:30,87.0,57.0,14.0,0.0
5,10.099999999999982,2018-8-3 14:31:30,73.0,69.0,-14.0,12.0
6,10.099999999999982,2018-8-3 14:31:30,86.0,62.0,13.0,-7.0
7,10.099999999999982,2018-8-3 14:31:30,96.0,66.0,10.0,4.0
8,10.099999999999982,2018-8-3 14:31:30,99.0,50.0,3.0,-16.0
9,10.099999999999982,2018-8-3 14:31:30,93.0,50.0,-6.0,0.0
10,10.099999999999982,2018-8-3 14:31:30,71.0,58.0,-22.0,8.0
11,10.099999999999982,2018-8-3 14:31:30,74.0,62.0,3.0,4.0
12,10.099999999999982,2018-8-3 14:31:30,70.0,76.0,-4.0,14.0
13,10.099999999999982,2018-8-3 14:31:30,99.0,79.0,29.0,3.0
14,10.099999999999982,2018-8-3 14:31:30,87.0,76.0,-12.0,-3.0
15,10.099999999999982,2018-8-3 14:31:30,99.0,77.0,12.0,1.0
16,10.099999999999982,2018-8-3 14:31:30,81.0,50.0,-18.0,-27.0
17,10.099999999999982,2018-8-3 14:31:30,94.0,79.0,13.0,29.0
18,10.099999999999982,2018-8-3 14:31:30,81.0,69.0,-13.0,-10.0
19,10.099999999999982,2018-8-3 14:31:30,70.0,85.0,-11.0,16.0
