,point,date,opt1,opt2,diff_opt1,diff_opt2
0,6.699999999999993,2018-8-2 20:31:50,79.0,61.0,0.0,0.0
1,6.699999999999993,2018-8-2 20:31:50,88.0,54.0,9.0,-7.0
2,6.699999999999993,2018-8-2 20:31:50,73.0,69.0,-15.0,15.0
3,6.699999999999993,2018-8-2 20:31:50,71.0,49.0,-2.0,-20.0
4,6.699999999999993,2018-8-2 20:31:50,73.0,75.0,2.0,26.0
5,6.699999999999993,2018-8-2 20:31:50,99.0,81.0,26.0,6.0
6,6.699999999999993,2018-8-2 20:31:50,84.0,70.0,-15.0,-11.0
7,6.699999999999993,2018-8-2 20:31:50,74.0,60.0,-10.0,-10.0
8,6.699999999999993,2018-8-2 20:31:50,88.0,85.0,14.0,25.0
9,6.699999999999993,2018-8-2 20:31:50,78.0,68.0,-10.0,-17.0
10,6.699999999999993,2018-8-2 20:31:50,98.0,71.0,20.0,3.0
11,6.699999999999993,2018-8-2 20:31:50,74.0,64.0,-24.0,-7.0
12,6.699999999999993,2018-8-2 20:31:50,80.0,68.0,6.0,4.0
13,6.699999999999993,2018-8-2 20:31:50,79.0,80.0,-1.0,12.0
14,6.699999999999993,2018-8-2 20:31:50,78.0,63.0,-1.0,-17.0
15,6.699999999999993,2018-8-2 20:31:50,98.0,50.0,20.0,-13.0
16,6.699999999999993,2018-8-2 20:31:50,92.0,77.0,-6.0,27.0
17,6.699999999999993,2018-8-2 20:31:50,97.0,85.0,5.0,8.0
18,6.699999999999993,2018-8-2 20:31:50,77.0,82.0,-20.0,-3.0
19,6.699999999999993,2018-8-2 20:31:50,94.0,67.0,17.0,-15.0
