,point,date,opt1,opt2,diff_opt1,diff_opt2
0,4.500000000000001,2018-8-2 9:31:10,69.0,69.0,0.0,0.0
1,4.500000000000001,2018-8-2 9:31:10,72.0,65.0,3.0,-4.0
2,4.500000000000001,2018-8-2 9:31:10,76.0,60.0,4.0,-5.0
3,4.500000000000001,2018-8-2 9:31:10,93.0,89.0,17.0,29.0
4,4.500000000000001,2018-8-2 9:31:10,88.0,73.0,-5.0,-16.0
5,4.500000000000001,2018-8-2 9:31:10,77.0,81.0,-11.0,8.0
6,4.500000000000001,2018-8-2 9:31:10,99.0,68.0,22.0,-13.0
7,4.500000000000001,2018-8-2 9:31:10,88.0,49.0,-11.0,-19.0
8,4.500000000000001,2018-8-2 9:31:10,92.0,54.0,4.0,5.0
9,4.500000000000001,2018-8-2 9:31:10,72.0,58.0,-20.0,4.0
10,4.500000000000001,2018-8-2 9:31:10,84.0,55.0,12.0,-3.0
11,4.500000000000001,2018-8-2 9:31:10,86.0,53.0,2.0,-2.0
12,4.500000000000001,2018-8-2 9:31:10,72.0,55.0,-14.0,2.0
13,4.500000000000001,2018-8-2 9:31:10,69.0,54.0,-3.0,-1.0
14,4.500000000000001,2018-8-2 9:31:10,95.0,62.0,26.0,8.0
15,4.500000000000001,2018-8-2 9:31:10,84.0,58.0,-11.0,-4.0
16,4.500000000000001,2018-8-2 9:31:10,88.0,87.0,4.0,29.0
17,4.500000000000001,2018-8-2 9:31:10,98.0,65.0,10.0,-22.0
18,4.500000000000001,2018-8-2 9:31:10,97.0,80.0,-1.0,15.0
19,4.500000000000001,2018-8-2 9:31:10,97.0,61.0,0.0,-19.0
