,point,date,opt1,opt2,diff_opt1,diff_opt2
0,9.299999999999985,2018-8-3 10:31:10,74.0,51.0,0.0,0.0
1,9.299999999999985,2018-8-3 10:31:10,73.0,79.0,-1.0,28.0
2,9.299999999999985,2018-8-3 10:31:10,75.0,82.0,2.0,3.0
3,9.299999999999985,2018-8-3 10:31:10,88.0,69.0,13.0,-13.0
4,9.299999999999985,2018-8-3 10:31:10,88.0,75.0,0.0,6.0
5,9.299999999999985,2018-8-3 10:31:10,96.0,49.0,8.0,-26.0
6,9.299999999999985,2018-8-3 10:31:10,73.0,79.0,-23.0,30.0
7,9.299999999999985,2018-8-3 10:31:10,70.0,87.0,-3.0,8.0
8,9.299999999999985,2018-8-3 10:31:10,80.0,53.0,10.0,-34.0
9,9.299999999999985,2018-8-3 10:31:10,72.0,54.0,-8.0,1.0
10,9.299999999999985,2018-8-3 10:31:10,69.0,89.0,-3.0,35.0
11,9.299999999999985,2018-8-3 10:31:10,88.0,78.0,19.0,-11.0
12,9.299999999999985,2018-8-3 10:31:10,98.0,52.0,10.0,-26.0
13,9.299999999999985,2018-8-3 10:31:10,74.0,60.0,-24.0,8.0
14,9.299999999999985,2018-8-3 10:31:10,71.0,80.0,-3.0,20.0
15,9.299999999999985,2018-8-3 10:31:10,84.0,77.0,13.0,-3.0
16,9.299999999999985,2018-8-3 10:31:10,77.0,76.0,-7.0,-1.0
17,9.299999999999985,2018-8-3 10:31:10,75.0,51.0,-2.0,-25.0
18,9.299999999999985,2018-8-3 10:31:10,73.0,65.0,-2.0,14.0
19,9.299999999999985,2018-8-3 10:31:10,78.0,73.0,5.0,8.0
