,point,date,opt1,opt2,diff_opt1,diff_opt2
0,10.59999999999998,2018-8-3 17:1:20,96.0,73.0,0.0,0.0
1,10.59999999999998,2018-8-3 17:1:20,87.0,66.0,-9.0,-7.0
2,10.59999999999998,2018-8-3 17:1:20,71.0,59.0,-16.0,-7.0
3,10.59999999999998,2018-8-3 17:1:20,89.0,69.0,18.0,10.0
4,10.59999999999998,2018-8-3 17:1:20,74.0,86.0,-15.0,17.0
5,10.59999999999998,2018-8-3 17:1:20,76.0,73.0,2.0,-13.0
6,10.59999999999998,2018-8-3 17:1:20,76.0,57.0,0.0,-16.0
7,10.59999999999998,2018-8-3 17:1:20,77.0,74.0,1.0,17.0
8,10.59999999999998,2018-8-3 17:1:20,77.0,55.0,0.0,-19.0
9,10.59999999999998,2018-8-3 17:1:20,84.0,78.0,7.0,23.0
10,10.59999999999998,2018-8-3 17:1:20,98.0,65.0,14.0,-13.0
11,10.59999999999998,2018-8-3 17:1:20,79.0,49.0,-19.0,-16.0
12,10.59999999999998,2018-8-3 17:1:20,90.0,74.0,11.0,25.0
13,10.59999999999998,2018-8-3 17:1:20,91.0,59.0,1.0,-15.0
14,10.59999999999998,2018-8-3 17:1:20,71.0,74.0,-20.0,15.0
15,10.59999999999998,2018-8-3 17:1:20,70.0,60.0,-1.0,-14.0
16,10.59999999999998,2018-8-3 17:1:20,73.0,86.0,3.0,26.0
17,10.59999999999998,2018-8-3 17:1:20,75.0,86.0,2.0,0.0
18,10.59999999999998,2018-8-3 17:1:20,83.0,77.0,8.0,-9.0
19,10.59999999999998,2018-8-3 17:1:20,70.0,65.0,-13.0,-12.0
