,point,date,opt1,opt2,diff_opt1,diff_opt2
0,6.199999999999995,2018-8-2 18:1:0,80.0,53.0,0.0,0.0
1,6.199999999999995,2018-8-2 18:1:0,82.0,52.0,2.0,-1.0
2,6.199999999999995,2018-8-2 18:1:0,70.0,88.0,-12.0,36.0
3,6.199999999999995,2018-8-2 18:1:0,73.0,75.0,3.0,-13.0
4,6.199999999999995,2018-8-2 18:1:0,99.0,56.0,26.0,-19.0
5,6.199999999999995,2018-8-2 18:1:0,87.0,85.0,-12.0,29.0
6,6.199999999999995,2018-8-2 18:1:0,70.0,58.0,-17.0,-27.0
7,6.199999999999995,2018-8-2 18:1:0,75.0,56.0,5.0,-2.0
8,6.199999999999995,2018-8-2 18:1:0,77.0,80.0,2.0,24.0
9,6.199999999999995,2018-8-2 18:1:0,94.0,67.0,17.0,-13.0
10,6.199999999999995,2018-8-2 18:1:0,81.0,80.0,-13.0,13.0
11,6.199999999999995,2018-8-2 18:1:0,72.0,50.0,-9.0,-30.0
12,6.199999999999995,2018-8-2 18:1:0,73.0,67.0,1.0,17.0
13,6.199999999999995,2018-8-2 18:1:0,72.0,57.0,-1.0,-10.0
14,6.199999999999995,2018-8-2 18:1:0,80.0,63.0,8.0,6.0
15,6.199999999999995,2018-8-2 18:1:0,99.0,51.0,19.0,-12.0
16,6.199999999999995,2018-8-2 18:1:0,74.0,60.0,-25.0,9.0
17,6.199999999999995,2018-8-2 18:1:0,76.0,77.0,2.0,17.0
18,6.199999999999995,2018-8-2 18:1:0,80.0,60.0,4.0,-17.0
19,6.199999999999995,2018-8-2 18:1:0,75.0,76.0,-5.0,16.0
