,point,date,opt1,opt2,diff_opt1,diff_opt2
0,8.199999999999989,2018-8-3 5:1:20,94.0,65.0,0.0,0.0
1,8.199999999999989,2018-8-3 5:1:20,69.0,66.0,-25.0,1.0
2,8.199999999999989,2018-8-3 5:1:20,78.0,66.0,9.0,0.0
3,8.199999999999989,2018-8-3 5:1:20,82.0,66.0,4.0,0.0
4,8.199999999999989,2018-8-3 5:1:20,92.0,78.0,10.0,12.0
5,8.199999999999989,2018-8-3 5:1:20,74.0,62.0,-18.0,-16.0
6,8.199999999999989,2018-8-3 5:1:20,88.0,75.0,14.0,13.0
7,8.199999999999989,2018-8-3 5:1:20,91.0,86.0,3.0,11.0
8,8.199999999999989,2018-8-3 5:1:20,71.0,57.0,-20.0,-29.0
9,8.199999999999989,2018-8-3 5:1:20,69.0,77.0,-2.0,20.0
10,8.199999999999989,2018-8-3 5:1:20,83.0,88.0,14.0,11.0
11,8.199999999999989,2018-8-3 5:1:20,88.0,88.0,5.0,0.0
12,8.199999999999989,2018-8-3 5:1:20,85.0,72.0,-3.0,-16.0
13,8.199999999999989,2018-8-3 5:1:20,94.0,70.0,9.0,-2.0
14,8.199999999999989,2018-8-3 5:1:20,86.0,53.0,-8.0,-17.0
15,8.199999999999989,2018-8-3 5:1:20,75.0,67.0,-11.0,14.0
16,8.199999999999989,2018-8-3 5:1:20,79.0,55.0,4.0,-12.0
17,8.199999999999989,2018-8-3 5:1:20,74.0,85.0,-5.0,30.0
18,8.199999999999989,2018-8-3 5:1:20,70.0,73.0,-4.0,-12.0
19,8.199999999999989,2018-8-3 5:1:20,92.0,65.0,22.0,-8.0
