,point,date,opt1,opt2,diff_opt1,diff_opt2
0,7.59999999999999,2018-8-3 2:1:20,99.0,55.0,0.0,0.0
1,7.59999999999999,2018-8-3 2:1:20,83.0,61.0,-16.0,6.0
2,7.59999999999999,2018-8-3 2:1:20,95.0,65.0,12.0,4.0
3,7.59999999999999,2018-8-3 2:1:20,85.0,89.0,-10.0,24.0
4,7.59999999999999,2018-8-3 2:1:20,79.0,49.0,-6.0,-40.0
5,7.59999999999999,2018-8-3 2:1:20,78.0,53.0,-1.0,4.0
6,7.59999999999999,2018-8-3 2:1:20,71.0,61.0,-7.0,8.0
7,7.59999999999999,2018-8-3 2:1:20,72.0,53.0,1.0,-8.0
8,7.59999999999999,2018-8-3 2:1:20,91.0,62.0,19.0,9.0
9,7.59999999999999,2018-8-3 2:1:20,94.0,70.0,3.0,8.0
10,7.59999999999999,2018-8-3 2:1:20,74.0,88.0,-20.0,18.0
11,7.59999999999999,2018-8-3 2:1:20,69.0,69.0,-5.0,-19.0
12,7.59999999999999,2018-8-3 2:1:20,92.0,62.0,23.0,-7.0
13,7.59999999999999,2018-8-3 2:1:20,99.0,81.0,7.0,19.0
14,7.59999999999999,2018-8-3 2:1:20,84.0,63.0,-15.0,-18.0
15,7.59999999999999,2018-8-3 2:1:20,93.0,77.0,9.0,14.0
16,7.59999999999999,2018-8-3 2:1:20,73.0,49.0,-20.0,-28.0
17,7.59999999999999,2018-8-3 2:1:20,83.0,79.0,10.0,30.0
18,7.59999999999999,2018-8-3 2:1:20,85.0,89.0,2.0,10.0
19,7.59999999999999,2018-8-3 2:1:20,89.0,67.0,4.0,-22.0
