,point,date,opt1,opt2,diff_opt1,diff_opt2
0,7.9999999999999885,2018-8-3 4:1:0,84.0,49.0,0.0,0.0
1,7.9999999999999885,2018-8-3 4:1:0,75.0,68.0,-9.0,19.0
2,7.9999999999999885,2018-8-3 4:1:0,97.0,67.0,22.0,-1.0
3,7.9999999999999885,2018-8-3 4:1:0,75.0,85.0,-22.0,18.0
4,7.9999999999999885,2018-8-3 4:1:0,80.0,85.0,5.0,0.0
5,7.9999999999999885,2018-8-3 4:1:0,74.0,66.0,-6.0,-19.0
6,7.9999999999999885,2018-8-3 4:1:0,82.0,56.0,8.0,-10.0
7,7.9999999999999885,2018-8-3 4:1:0,90.0,89.0,8.0,33.0
8,7.9999999999999885,2018-8-3 4:1:0,98.0,59.0,8.0,-30.0
9,7.9999999999999885,2018-8-3 4:1:0,71.0,89.0,-27.0,30.0
10,7.9999999999999885,2018-8-3 4:1:0,78.0,78.0,7.0,-11.0
11,7.9999999999999885,2018-8-3 4:1:0,80.0,89.0,2.0,11.0
12,7.9999999999999885,2018-8-3 4:1:0,83.0,58.0,3.0,-31.0
13,7.9999999999999885,2018-8-3 4:1:0,88.0,74.0,5.0,16.0
14,7.9999999999999885,2018-8-3 4:1:0,87.0,81.0,-1.0,7.0
15,7.9999999999999885,2018-8-3 4:1:0,96.0,53.0,9.0,-28.0
16,7.9999999999999885,2018-8-3 4:1:0,72.0,50.0,-24.0,-3.0
17,7.9999999999999885,2018-8-3 4:1:0,76.0,52.0,4.0,2.0
18,7.9999999999999885,2018-8-3 4:1:0,96.0,50.0,20.0,-2.0
19,7.9999999999999885,2018-8-3 4:1:0,69.0,80.0,-27.0,30.0
