,point,date,opt1,opt2,diff_opt1,diff_opt2
0,10.299999999999981,2018-8-3 15:31:50,97.0,61.0,0.0,0.0
1,10.299999999999981,2018-8-3 15:31:50,78.0,72.0,-19.0,11.0
2,10.299999999999981,2018-8-3 15:31:50,92.0,79.0,14.0,7.0
3,10.299999999999981,2018-8-3 15:31:50,75.0,50.0,-17.0,-29.0
4,10.299999999999981,2018-8-3 15:31:50,74.0,52.0,-1.0,2.0
5,10.299999999999981,2018-8-3 15:31:50,71.0,68.0,-3.0,16.0
6,10.299999999999981,2018-8-3 15:31:50,86.0,53.0,15.0,-15.0
7,10.299999999999981,2018-8-3 15:31:50,79.0,63.0,-7.0,10.0
8,10.299999999999981,2018-8-3 15:31:50,91.0,89.0,12.0,26.0
9,10.299999999999981,2018-8-3 15:31:50,99.0,54.0,8.0,-35.0
10,10.299999999999981,2018-8-3 15:31:50,89.0,60.0,-10.0,6.0
11,10.299999999999981,2018-8-3 15:31:50,94.0,68.0,5.0,8.0
12,10.299999999999981,2018-8-3 15:31:50,92.0,53.0,-2.0,-15.0
13,10.299999999999981,2018-8-3 15:31:50,83.0,50.0,-9.0,-3.0
14,10.299999999999981,2018-8-3 15:31:50,92.0,64.0,9.0,14.0
15,10.299999999999981,2018-8-3 15:31:50,92.0,79.0,0.0,15.0
16,10.299999999999981,2018-8-3 15:31:50,87.0,74.0,-5.0,-5.0
17,10.299999999999981,2018-8-3 15:31:50,80.0,88.0,-7.0,14.0
18,10.299999999999981,2018-8-3 15:31:50,94.0,72.0,14.0,-16.0
19,10.299999999999981,2018-8-3 15:31:50,73.0,86.0,-21.0,14.0
