,point,date,opt1,opt2,diff_opt1,diff_opt2
0,4.200000000000002,2018-8-2 8:1:40,71.0,58.0,0.0,0.0
1,4.200000000000002,2018-8-2 8:1:40,99.0,59.0,28.0,1.0
2,4.200000000000002,2018-8-2 8:1:40,98.0,88.0,-1.0,29.0
3,4.200000000000002,2018-8-2 8:1:40,78.0,71.0,-20.0,-17.0
4,4.200000000000002,2018-8-2 8:1:40,86.0,58.0,8.0,-13.0
5,4.200000000000002,2018-8-2 8:1:40,79.0,73.0,-7.0,15.0
6,4.200000000000002,2018-8-2 8:1:40,94.0,68.0,15.0,-5.0
7,4.200000000000002,2018-8-2 8:1:40,73.0,54.0,-21.0,-14.0
8,4.200000000000002,2018-8-2 8:1:40,80.0,87.0,7.0,33.0
9,4.200000000000002,2018-8-2 8:1:40,84.0,53.0,4.0,-34.0
10,4.200000000000002,2018-8-2 8:1:40,87.0,75.0,3.0,22.0
11,4.200000000000002,2018-8-2 8:1:40,82.0,67.0,-5.0,-8.0
12,4.200000000000002,2018-8-2 8:1:40,78.0,55.0,-4.0,-12.0
13,4.200000000000002,2018-8-2 8:1:40,83.0,79.0,5.0,24.0
14,4.200000000000002,2018-8-2 8:1:40,85.0,61.0,2.0,-18.0
15,4.200000000000002,2018-8-2 8:1:40,70.0,55.0,-15.0,-6.0
16,4.200000000000002,2018-8-2 8:1:40,69.0,83.0,-1.0,28.0
17,4.200000000000002,2018-8-2 8:1:40,76.0,50.0,7.0,-33.0
18,4.200000000000002,2018-8-2 8:1:40,91.0,89.0,15.0,39.0
19,4.200000000000002,2018-8-2 8:1:40,74.0,67.0,-17.0,-22.0
