,point,date,opt1,opt2,diff_opt1,diff_opt2
0,3.9000000000000026,2018-8-2 6:31:10,73.0,53.0,0.0,0.0
1,3.9000000000000026,2018-8-2 6:31:10,93.0,59.0,20.0,6.0
2,3.9000000000000026,2018-8-2 6:31:10,74.0,72.0,-19.0,13.0
3,3.9000000000000026,2018-8-2 6:31:10,78.0,89.0,4.0,17.0
4,3.9000000000000026,2018-8-2 6:31:10,91.0,79.0,13.0,-10.0
5,3.9000000000000026,2018-8-2 6:31:10,96.0,51.0,5.0,-28.0
6,3.9000000000000026,2018-8-2 6:31:10,98.0,79.0,2.0,28.0
7,3.9000000000000026,2018-8-2 6:31:10,91.0,53.0,-7.0,-26.0
8,3.9000000000000026,2018-8-2 6:31:10,93.0,88.0,2.0,35.0
9,3.9000000000000026,2018-8-2 6:31:10,90.0,53.0,-3.0,-35.0
10,3.9000000000000026,2018-8-2 6:31:10,88.0,82.0,-2.0,29.0
11,3.9000000000000026,2018-8-2 6:31:10,99.0,52.0,11.0,-30.0
12,3.9000000000000026,2018-8-2 6:31:10,84.0,82.0,-15.0,30.0
13,3.9000000000000026,2018-8-2 6:31:10,79.0,86.0,-5.0,4.0
14,3.9000000000000026,2018-8-2 6:31:10,80.0,63.0,1.0,-23.0
15,3.9000000000000026,2018-8-2 6:31:10,72.0,57.0,-8.0,-6.0
16,3.9000000000000026,2018-8-2 6:31:10,96.0,75.0,24.0,18.0
17,3.9000000000000026,2018-8-2 6:31:10,72.0,80.0,-24.0,5.0
18,3.9000000000000026,2018-8-2 6:31:10,86.0,69.0,14.0,-11.0
19,3.9000000000000026,2018-8-2 6:31:10,75.0,85.0,-11.0,16.0
