,point,date,opt1,opt2,diff_opt1,diff_opt2
0,10.39999999999998,2018-8-3 16:1:0,69.0,69.0,0.0,0.0
1,10.39999999999998,2018-8-3 16:1:0,69.0,62.0,0.0,-7.0
2,10.39999999999998,2018-8-3 16:1:0,77.0,58.0,8.0,-4.0
3,10.39999999999998,2018-8-3 16:1:0,89.0,58.0,12.0,0.0
4,10.39999999999998,2018-8-3 16:1:0,69.0,62.0,-20.0,4.0
5,10.39999999999998,2018-8-3 16:1:0,83.0,50.0,14.0,-12.0
6,10.39999999999998,2018-8-3 16:1:0,83.0,87.0,0.0,37.0
7,10.39999999999998,2018-8-3 16:1:0,78.0,57.0,-5.0,-30.0
8,10.39999999999998,2018-8-3 16:1:0,69.0,88.0,-9.0,31.0
9,10.39999999999998,2018-8-3 16:1:0,87.0,89.0,18.0,1.0
10,10.39999999999998,2018-8-3 16:1:0,87.0,72.0,0.0,-17.0
11,10.39999999999998,2018-8-3 16:1:0,83.0,55.0,-4.0,-17.0
12,10.39999999999998,2018-8-3 16:1:0,91.0,75.0,8.0,20.0
13,10.39999999999998,2018-8-3 16:1:0,87.0,59.0,-4.0,-16.0
14,10.39999999999998,2018-8-3 16:1:0,88.0,67.0,1.0,8.0
15,10.39999999999998,2018-8-3 16:1:0,81.0,71.0,-7.0,4.0
16,10.39999999999998,2018-8-3 16:1:0,76.0,74.0,-5.0,3.0
17,10.39999999999998,2018-8-3 16:1:0,76.0,86.0,0.0,12.0
18,10.39999999999998,2018-8-3 16:1:0,84.0,70.0,8.0,-16.0
19,10.39999999999998,2018-8-3 16:1:0,85.0,77.0,1.0,7.0
