,point,date,opt1,opt2,diff_opt1,diff_opt2
0,7.6999999999999895,2018-8-3 2:31:30,75.0,76.0,0.0,0.0
1,7.6999999999999895,2018-8-3 2:31:30,85.0,56.0,10.0,-20.0
2,7.6999999999999895,2018-8-3 2:31:30,86.0,89.0,1.0,33.0
3,7.6999999999999895,2018-8-3 2:31:30,86.0,70.0,0.0,-19.0
4,7.6999999999999895,2018-8-3 2:31:30,74.0,83.0,-12.0,13.0
5,7.6999999999999895,2018-8-3 2:31:30,96.0,72.0,22.0,-11.0
6,7.6999999999999895,2018-8-3 2:31:30,83.0,56.0,-13.0,-16.0
7,7.6999999999999895,2018-8-3 2:31:30,81.0,51.0,-2.0,-5.0
8,7.6999999999999895,2018-8-3 2:31:30,71.0,83.0,-10.0,32.0
9,7.6999999999999895,2018-8-3 2:31:30,96.0,66.0,25.0,-17.0
10,7.6999999999999895,2018-8-3 2:31:30,75.0,51.0,-21.0,-15.0
11,7.6999999999999895,2018-8-3 2:31:30,72.0,62.0,-3.0,11.0
12,7.6999999999999895,2018-8-3 2:31:30,80.0,81.0,8.0,19.0
13,7.6999999999999895,2018-8-3 2:31:30,96.0,86.0,16.0,5.0
14,7.6999999999999895,2018-8-3 2:31:30,84.0,66.0,-12.0,-20.0
15,7.6999999999999895,2018-8-3 2:31:30,89.0,74.0,5.0,8.0
16,7.6999999999999895,2018-8-3 2:31:30,71.0,59.0,-18.0,-15.0
17,7.6999999999999895,2018-8-3 2:31:30,86.0,67.0,15.0,8.0
18,7.6999999999999895,2018-8-3 2:31:30,80.0,79.0,-6.0,12.0
19,7.6999999999999895,2018-8-3 2:31:30,82.0,49.0,2.0,-30.0
