,point,date,opt1,opt2,diff_opt1,diff_opt2
0,2.200000000000001,2018-8-1 21:1:20,89.0,54.0,0.0,0.0
1,2.200000000000001,2018-8-1 21:1:20,76.0,72.0,-13.0,18.0
2,2.200000000000001,2018-8-1 21:1:20,91.0,58.0,15.0,-14.0
3,2.200000000000001,2018-8-1 21:1:20,89.0,77.0,-2.0,19.0
4,2.200000000000001,2018-8-1 21:1:20,86.0,66.0,-3.0,-11.0
5,2.200000000000001,2018-8-1 21:1:20,99.0,65.0,13.0,-1.0
6,2.200000000000001,2018-8-1 21:1:20,95.0,76.0,-4.0,11.0
7,2.200000000000001,2018-8-1 21:1:20,94.0,85.0,-1.0,9.0
8,2.200000000000001,2018-8-1 21:1:20,91.0,53.0,-3.0,-32.0
9,2.200000000000001,2018-8-1 21:1:20,70.0,88.0,-21.0,35.0
10,2.200000000000001,2018-8-1 21:1:20,91.0,51.0,21.0,-37.0
11,2.200000000000001,2018-8-1 21:1:20,78.0,73.0,-13.0,22.0
12,2.200000000000001,2018-8-1 21:1:20,76.0,82.0,-2.0,9.0
13,2.200000000000001,2018-8-1 21:1:20,91.0,78.0,15.0,-4.0
14,2.200000000000001,2018-8-1 21:1:20,90.0,51.0,-1.0,-27.0
15,2.200000000000001,2018-8-1 21:1:20,85.0,76.0,-5.0,25.0
16,2.200000000000001,2018-8-1 21:1:20,97.0,69.0,12.0,-7.0
17,2.200000000000001,2018-8-1 21:1:20,71.0,51.0,-26.0,-18.0
18,2.200000000000001,2018-8-1 21:1:20,97.0,80.0,26.0,29.0
19,2.200000000000001,2018-8-1 21:1:20,71.0,72.0,-26.0,-8.0
