,point,date,opt1,opt2,diff_opt1,diff_opt2
0,3.200000000000002,2018-8-2 3:1:0,82.0,88.0,0.0,0.0
1,3.200000000000002,2018-8-2 3:1:0,80.0,89.0,-2.0,1.0
2,3.200000000000002,2018-8-2 3:1:0,79.0,87.0,-1.0,-2.0
3,3.200000000000002,2018-8-2 3:1:0,82.0,61.0,3.0,-26.0
4,3.200000000000002,2018-8-2 3:1:0,70.0,82.0,-12.0,21.0
5,3.200000000000002,2018-8-2 3:1:0,79.0,60.0,9.0,-22.0
6,3.200000000000002,2018-8-2 3:1:0,89.0,78.0,10.0,18.0
7,3.200000000000002,2018-8-2 3:1:0,72.0,49.0,-17.0,-29.0
8,3.200000000000002,2018-8-2 3:1:0,74.0,68.0,2.0,19.0
9,3.200000000000002,2018-8-2 3:1:0,93.0,80.0,19.0,12.0
10,3.200000000000002,2018-8-2 3:1:0,76.0,49.0,-17.0,-31.0
11,3.200000000000002,2018-8-2 3:1:0,87.0,77.0,11.0,28.0
12,3.200000000000002,2018-8-2 3:1:0,88.0,86.0,1.0,9.0
13,3.200000000000002,2018-8-2 3:1:0,81.0,77.0,-7.0,-9.0
14,3.200000000000002,2018-8-2 3:1:0,70.0,69.0,-11.0,-8.0
15,3.200000000000002,2018-8-2 3:1:0,73.0,72.0,3.0,3.0
16,3.200000000000002,2018-8-2 3:1:0,76.0,50.0,3.0,-22.0
17,3.200000000000002,2018-8-2 3:1:0,96.0,69.0,20.0,19.0
18,3.200000000000002,2018-8-2 3:1:0,71.0,86.0,-25.0,17.0
19,3.200000000000002,2018-8-2 3:1:0,75.0,86.0,4.0,0.0
