,point,date,opt1,opt2,diff_opt1,diff_opt2
0,1.8000000000000007,2018-8-1 19:1:40,71.0,89.0,0.0,0.0
1,1.8000000000000007,2018-8-1 19:1:40,91.0,86.0,20.0,-3.0
2,1.8000000000000007,2018-8-1 19:1:40,85.0,58.0,-6.0,-28.0
3,1.8000000000000007,2018-8-1 19:1:40,71.0,74.0,-14.0,16.0
4,1.8000000000000007,2018-8-1 19:1:40,85.0,52.0,14.0,-22.0
5,1.8000000000000007,2018-8-1 19:1:40,93.0,76.0,8.0,24.0
6,1.8000000000000007,2018-8-1 19:1:40,81.0,80.0,-12.0,4.0
7,1.8000000000000007,2018-8-1 19:1:40,86.0,68.0,5.0,-12.0
8,1.8000000000000007,2018-8-1 19:1:40,92.0,84.0,6.0,16.0
9,1.8000000000000007,2018-8-1 19:1:40,94.0,80.0,2.0,-4.0
10,1.8000000000000007,2018-8-1 19:1:40,99.0,83.0,5.0,3.0
11,1.8000000000000007,2018-8-1 19:1:40,73.0,81.0,-26.0,-2.0
12,1.8000000000000007,2018-8-1 19:1:40,96.0,64.0,23.0,-17.0
13,1.8000000000000007,2018-8-1 19:1:40,81.0,68.0,-15.0,4.0
14,1.8000000000000007,2018-8-1 19:1:40,72.0,89.0,-9.0,21.0
15,1.8000000000000007,2018-8-1 19:1:40,71.0,73.0,-1.0,-16.0
16,1.8000000000000007,2018-8-1 19:1:40,69.0,69.0,-2.0,-4.0
17,1.8000000000000007,2018-8-1 19:1:40,93.0,60.0,24.0,-9.0
18,1.8000000000000007,2018-8-1 19:1:40,80.0,81.0,-13.0,21.0
19,1.8000000000000007,2018-8-1 19:1:40,79.0,63.0,-1.0,-18.0
