,point,date,opt1,opt2,diff_opt1,diff_opt2
0,7.899999999999989,2018-8-3 3:31:50,88.0,67.0,0.0,0.0
1,7.899999999999989,2018-8-3 3:31:50,75.0,65.0,-13.0,-2.0
2,7.899999999999989,2018-8-3 3:31:50,73.0,81.0,-2.0,16.0
3,7.899999999999989,2018-8-3 3:31:50,72.0,80.0,-1.0,-1.0
4,7.899999999999989,2018-8-3 3:31:50,88.0,86.0,16.0,6.0
5,7.899999999999989,2018-8-3 3:31:50,92.0,82.0,4.0,-4.0
6,7.899999999999989,2018-8-3 3:31:50,99.0,49.0,7.0,-33.0
7,7.899999999999989,2018-8-3 3:31:50,85.0,77.0,-14.0,28.0
8,7.899999999999989,2018-8-3 3:31:50,85.0,79.0,0.0,2.0
9,7.899999999999989,2018-8-3 3:31:50,74.0,75.0,-11.0,-4.0
10,7.899999999999989,2018-8-3 3:31:50,86.0,65.0,12.0,-10.0
11,7.899999999999989,2018-8-3 3:31:50,78.0,61.0,-8.0,-4.0
12,7.899999999999989,2018-8-3 3:31:50,73.0,80.0,-5.0,19.0
13,7.899999999999989,2018-8-3 3:31:50,76.0,86.0,3.0,6.0
14,7.899999999999989,2018-8-3 3:31:50,98.0,79.0,22.0,-7.0
15,7.899999999999989,2018-8-3 3:31:50,78.0,61.0,-20.0,-18.0
16,7.899999999999989,2018-8-3 3:31:50,73.0,80.0,-5.0,19.0
17,7.899999999999989,2018-8-3 3:31:50,88.0,61.0,15.0,-19.0
18,7.899999999999989,2018-8-3 3:31:50,71.0,82.0,-17.0,21.0
19,7.899999999999989,2018-8-3 3:31:50,89.0,56.0,18.0,-26.0
