,point,date,opt1,opt2,diff_opt1,diff_opt2
0,9.899999999999983,2018-8-3 13:31:10,86.0,51.0,0.0,0.0
1,9.899999999999983,2018-8-3 13:31:10,79.0,63.0,-7.0,12.0
2,9.899999999999983,2018-8-3 13:31:10,78.0,59.0,-1.0,-4.0
3,9.899999999999983,2018-8-3 13:31:10,83.0,65.0,5.0,6.0
4,9.899999999999983,2018-8-3 13:31:10,88.0,62.0,5.0,-3.0
5,9.899999999999983,2018-8-3 13:31:10,97.0,58.0,9.0,-4.0
6,9.899999999999983,2018-8-3 13:31:10,89.0,80.0,-8.0,22.0
7,9.899999999999983,2018-8-3 13:31:10,82.0,66.0,-7.0,-14.0
8,9.899999999999983,2018-8-3 13:31:10,95.0,67.0,13.0,1.0
9,9.899999999999983,2018-8-3 13:31:10,89.0,61.0,-6.0,-6.0
10,9.899999999999983,2018-8-3 13:31:10,90.0,69.0,1.0,8.0
11,9.899999999999983,2018-8-3 13:31:10,83.0,77.0,-7.0,8.0
12,9.899999999999983,2018-8-3 13:31:10,99.0,89.0,16.0,12.0
13,9.899999999999983,2018-8-3 13:31:10,86.0,77.0,-13.0,-12.0
14,9.899999999999983,2018-8-3 13:31:10,73.0,75.0,-13.0,-2.0
15,9.899999999999983,2018-8-3 13:31:10,74.0,65.0,1.0,-10.0
16,9.899999999999983,2018-8-3 13:31:10,75.0,69.0,1.0,4.0
17,9.899999999999983,2018-8-3 13:31:10,90.0,77.0,15.0,8.0
18,9.899999999999983,2018-8-3 13:31:10,82.0,57.0,-8.0,-20.0
19,9.899999999999983,2018-8-3 13:31:10,73.0,85.0,-9.0,28.0
