,point,date,opt1,opt2,diff_opt1,diff_opt2
0,5.699999999999997,2018-8-2 15:31:10,78.0,69.0,0.0,0.0
1,5.699999999999997,2018-8-2 15:31:10,85.0,89.0,7.0,20.0
2,5.699999999999997,2018-8-2 15:31:10,70.0,63.0,-15.0,-26.0
3,5.699999999999997,2018-8-2 15:31:10,96.0,76.0,26.0,13.0
4,5.699999999999997,2018-8-2 15:31:10,88.0,75.0,-8.0,-1.0
5,5.699999999999997,2018-8-2 15:31:10,75.0,57.0,-13.0,-18.0
6,5.699999999999997,2018-8-2 15:31:10,86.0,75.0,11.0,18.0
7,5.699999999999997,2018-8-2 15:31:10,93.0,71.0,7.0,-4.0
8,5.699999999999997,2018-8-2 15:31:10,76.0,84.0,-17.0,13.0
9,5.699999999999997,2018-8-2 15:31:10,75.0,71.0,-1.0,-13.0
10,5.699999999999997,2018-8-2 15:31:10,70.0,59.0,-5.0,-12.0
11,5.699999999999997,2018-8-2 15:31:10,76.0,83.0,6.0,24.0
12,5.699999999999997,2018-8-2 15:31:10,84.0,72.0,8.0,-11.0
13,5.699999999999997,2018-8-2 15:31:10,81.0,59.0,-3.0,-13.0
14,5.699999999999997,2018-8-2 15:31:10,99.0,69.0,18.0,10.0
15,5.699999999999997,2018-8-2 15:31:10,76.0,74.0,-23.0,5.0
16,5.699999999999997,2018-8-2 15:31:10,91.0,62.0,15.0,-12.0
17,5.699999999999997,2018-8-2 15:31:10,71.0,74.0,-20.0,12.0
18,5.699999999999997,2018-8-2 15:31:10,86.0,64.0,15.0,-10.0
19,5.699999999999997,2018-8-2 15:31:10,82.0,54.0,-4.0,-10.0
