,point,date,opt1,opt2,diff_opt1,diff_opt2
0,8.899999999999986,2018-8-3 8:31:30,89.0,77.0,0.0,0.0
1,8.899999999999986,2018-8-3 8:31:30,73.0,69.0,-16.0,-8.0
2,8.899999999999986,2018-8-3 8:31:30,82.0,75.0,9.0,6.0
3,8.899999999999986,2018-8-3 8:31:30,99.0,69.0,17.0,-6.0
4,8.899999999999986,2018-8-3 8:31:30,69.0,82.0,-30.0,13.0
5,8.899999999999986,2018-8-3 8:31:30,69.0,67.0,0.0,-15.0
6,8.899999999999986,2018-8-3 8:31:30,98.0,72.0,29.0,5.0
7,8.899999999999986,2018-8-3 8:31:30,86.0,52.0,-12.0,-20.0
8,8.899999999999986,2018-8-3 8:31:30,75.0,64.0,-11.0,12.0
9,8.899999999999986,2018-8-3 8:31:30,95.0,59.0,20.0,-5.0
10,8.899999999999986,2018-8-3 8:31:30,82.0,60.0,-13.0,1.0
11,8.899999999999986,2018-8-3 8:31:30,81.0,52.0,-1.0,-8.0
12,8.899999999999986,2018-8-3 8:31:30,99.0,77.0,18.0,25.0
13,8.899999999999986,2018-8-3 8:31:30,86.0,49.0,-13.0,-28.0
14,8.899999999999986,2018-8-3 8:31:30,77.0,81.0,-9.0,32.0
15,8.899999999999986,2018-8-3 8:31:30,70.0,87.0,-7.0,6.0
16,8.899999999999986,2018-8-3 8:31:30,85.0,50.0,15.0,-37.0
17,8.899999999999986,2018-8-3 8:31:30,92.0,88.0,7.0,38.0
18,8.899999999999986,2018-8-3 8:31:30,96.0,59.0,4.0,-29.0
19,8.899999999999986,2018-8-3 8:31:30,77.0,76.0,-19.0,17.0
